pdf_path,filename,size_bytes,bundle,subdirectory,repaired,repair_method,pages,repair_error
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\974.pdf,974.pdf,21250916,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\974.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\975.pdf,975.pdf,3218097,Part1,,healthy,none_needed,274,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\98.pdf,98.pdf,42960892,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\98.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\981.pdf,981.pdf,4707584,Part1,,healthy,none_needed,266,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\982.pdf,982.pdf,26839080,Part1,,healthy,none_needed,236,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\983.pdf,983.pdf,1423356,Part1,,healthy,none_needed,241,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\985.pdf,985.pdf,1032168,Part1,,healthy,none_needed,289,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\989.pdf,989.pdf,12365056,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\989.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\990.pdf,990.pdf,18546654,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\990.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\991.pdf,991.pdf,12698946,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\991.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\993.pdf,993.pdf,15051573,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\993.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\996.pdf,996.pdf,940250,Part1,,healthy,none_needed,314,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 1\2026.04.12 Foodberg Pdfs\997.pdf,997.pdf,12854590,Part1,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 1\\2026.04.12 Foodberg Pdfs\\997.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1114.pdf,1114.pdf,24149980,Part2,,healthy,none_needed,612,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1123.pdf,1123.pdf,1952989,Part2,,healthy,none_needed,45,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1150.pdf,1150.pdf,19173374,Part2,,healthy,none_needed,369,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1151.pdf,1151.pdf,3612242,Part2,,healthy,none_needed,422,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1153.pdf,1153.pdf,1013656,Part2,,healthy,none_needed,77,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1154.pdf,1154.pdf,591332,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1156.pdf,1156.pdf,1021842,Part2,,healthy,none_needed,71,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1158.pdf,1158.pdf,1103713,Part2,,healthy,none_needed,317,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1159.pdf,1159.pdf,174605,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1164.pdf,1164.pdf,2259459,Part2,,healthy,none_needed,249,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1166.pdf,1166.pdf,212153,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1179.pdf,1179.pdf,544124,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1181.pdf,1181.pdf,175358,Part2,,healthy,none_needed,4,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1185.pdf,1185.pdf,1952989,Part2,,healthy,none_needed,45,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1190.pdf,1190.pdf,236799,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1199.pdf,1199.pdf,616248,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1206.pdf,1206.pdf,900976,Part2,,healthy,none_needed,45,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1207.pdf,1207.pdf,502003,Part2,,healthy,none_needed,4,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1209.pdf,1209.pdf,442008,Part2,,healthy,none_needed,3,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1211.pdf,1211.pdf,511571,Part2,,healthy,none_needed,6,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1215.pdf,1215.pdf,3220701,Part2,,healthy,none_needed,313,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1220.pdf,1220.pdf,1952989,Part2,,healthy,none_needed,45,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1234.pdf,1234.pdf,12728215,Part2,,healthy,none_needed,79,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1239.pdf,1239.pdf,655509,Part2,,healthy,none_needed,37,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1240.pdf,1240.pdf,3822806,Part2,,healthy,none_needed,99,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1244.pdf,1244.pdf,3707973,Part2,,healthy,none_needed,29,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1245.pdf,1245.pdf,2297938,Part2,,healthy,none_needed,81,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1255.pdf,1255.pdf,404182,Part2,,healthy,none_needed,9,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1257.pdf,1257.pdf,3343781,Part2,,healthy,none_needed,69,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1274.pdf,1274.pdf,46209,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1277.pdf,1277.pdf,22523362,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1277.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1278.pdf,1278.pdf,1248436,Part2,,healthy,none_needed,13,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1279.pdf,1279.pdf,11532130,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1279.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1282.pdf,1282.pdf,1915443,Part2,,healthy,none_needed,39,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1285.pdf,1285.pdf,2336829,Part2,,healthy,none_needed,19,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1290.pdf,1290.pdf,57294,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1304.pdf,1304.pdf,16261633,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1304.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1307.pdf,1307.pdf,2143297,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1309.pdf,1309.pdf,46209,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1312.pdf,1312.pdf,588916,Part2,,healthy,none_needed,4,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1316.pdf,1316.pdf,3753293,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1326.pdf,1326.pdf,1759574,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1338.pdf,1338.pdf,20859018,Part2,,healthy,none_needed,185,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1340.pdf,1340.pdf,1521249,Part2,,healthy,none_needed,41,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1341.pdf,1341.pdf,5917909,Part2,,healthy,none_needed,16,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1345.pdf,1345.pdf,20859018,Part2,,healthy,none_needed,185,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1349.pdf,1349.pdf,315332,Part2,,healthy,none_needed,20,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1357.pdf,1357.pdf,6705540,Part2,,healthy,none_needed,216,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1360.pdf,1360.pdf,1125255,Part2,,healthy,none_needed,79,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1365.pdf,1365.pdf,220107,Part2,,healthy,none_needed,13,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1370.pdf,1370.pdf,11593108,Part2,,healthy,none_needed,88,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1371.pdf,1371.pdf,17217603,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1371.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1372.pdf,1372.pdf,6023102,Part2,,healthy,none_needed,311,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1373.pdf,1373.pdf,15781923,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1373.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1377.pdf,1377.pdf,12525785,Part2,,healthy,none_needed,209,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1378.pdf,1378.pdf,2531214,Part2,,healthy,none_needed,287,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1379.pdf,1379.pdf,2564416,Part2,,healthy,none_needed,332,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1381.pdf,1381.pdf,16656194,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1381.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1383.pdf,1383.pdf,16955934,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1383.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1386.pdf,1386.pdf,21167876,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1386.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1389.pdf,1389.pdf,4699849,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1390.pdf,1390.pdf,48660772,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1390.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1391.pdf,1391.pdf,30701128,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1394.pdf,1394.pdf,17808412,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1394.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1397.pdf,1397.pdf,1365880,Part2,,healthy,none_needed,302,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1398.pdf,1398.pdf,4227739,Part2,,healthy,none_needed,506,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1399.pdf,1399.pdf,1633444,Part2,,healthy,none_needed,41,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1400.pdf,1400.pdf,55843244,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1400.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1401.pdf,1401.pdf,12012326,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1401.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1402.pdf,1402.pdf,3436973,Part2,,healthy,none_needed,352,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1403.pdf,1403.pdf,2097152,Part2,,healthy,none_needed,294,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1404.pdf,1404.pdf,28553499,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1404.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1405.pdf,1405.pdf,2132560,Part2,,healthy,none_needed,272,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1406.pdf,1406.pdf,61883915,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1406.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1407.pdf,1407.pdf,12390884,Part2,,healthy,none_needed,414,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1409.pdf,1409.pdf,419095,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1412.pdf,1412.pdf,921985,Part2,,healthy,none_needed,184,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1414.pdf,1414.pdf,4877609,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1415.pdf,1415.pdf,4194304,Part2,,healthy,none_needed,628,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1416.pdf,1416.pdf,470476,Part2,,healthy,none_needed,24,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1420.pdf,1420.pdf,26129064,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1420.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1422.pdf,1422.pdf,47478581,Part2,,healthy,none_needed,536,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1423.pdf,1423.pdf,6434376,Part2,,healthy,none_needed,172,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1424.pdf,1424.pdf,24459650,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1424.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1425.pdf,1425.pdf,17401371,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1425.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1426.pdf,1426.pdf,2156293,Part2,,healthy,none_needed,312,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1427.pdf,1427.pdf,32830547,Part2,,healthy,none_needed,557,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1430.pdf,1430.pdf,10775674,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1430.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1436.pdf,1436.pdf,10068405,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1436.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1438.pdf,1438.pdf,6671949,Part2,,healthy,none_needed,463,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1439.pdf,1439.pdf,6939164,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1439.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1440.pdf,1440.pdf,2068912,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1443.pdf,1443.pdf,276129,Part2,,healthy,none_needed,22,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1449.pdf,1449.pdf,12365056,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1449.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1450.pdf,1450.pdf,8579264,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1452.pdf,1452.pdf,2612867,Part2,,healthy,none_needed,345,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1455.pdf,1455.pdf,23766339,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1455.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1457.pdf,1457.pdf,1223647,Part2,,healthy,none_needed,15,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1458.pdf,1458.pdf,4470486,Part2,,healthy,none_needed,323,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1460.pdf,1460.pdf,40328501,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1460.pdf' as type pdf.
